location,truth_date,yearweek,value
MT,2023-02-26,2023-W08,18
MT,2023-02-26,2023-W08,18
MT,2023-02-19,2023-W07,18
MT,2023-02-19,2023-W07,18
MT,2023-02-12,2023-W06,11
MT,2023-02-12,2023-W06,11
MT,2023-02-05,2023-W05,4
MT,2023-02-05,2023-W05,4
MT,2023-01-29,2023-W04,15
MT,2023-01-29,2023-W04,15
MT,2023-01-22,2023-W03,13
MT,2023-01-22,2023-W03,13
MT,2023-01-15,2023-W02,16
MT,2023-01-15,2023-W02,16
MT,2023-01-08,2023-W01,14
MT,2023-01-08,2023-W01,14
MT,2023-01-01,2022-W52,39
MT,2023-01-01,2022-W52,39
MT,2022-12-25,2022-W51,37
MT,2022-12-25,2022-W51,37
MT,2022-12-18,2022-W50,13
MT,2022-12-18,2022-W50,13
MT,2022-12-11,2022-W49,12
MT,2022-12-11,2022-W49,12
MT,2022-12-04,2022-W48,6
MT,2022-12-04,2022-W48,6
MT,2022-11-27,2022-W47,5
MT,2022-11-27,2022-W47,5
MT,2022-11-20,2022-W46,9
MT,2022-11-20,2022-W46,9
MT,2022-11-13,2022-W45,8
MT,2022-11-13,2022-W45,8
MT,2022-11-06,2022-W44,8
MT,2022-11-06,2022-W44,8
MT,2022-10-30,2022-W43,10
MT,2022-10-30,2022-W43,10
MT,2022-10-23,2022-W42,10
MT,2022-10-23,2022-W42,10
MT,2022-10-16,2022-W41,9
MT,2022-10-16,2022-W41,9
MT,2022-10-09,2022-W40,7
MT,2022-10-09,2022-W40,7
MT,2022-10-02,2022-W39,5
MT,2022-10-02,2022-W39,5
MT,2022-09-25,2022-W38,7
MT,2022-09-25,2022-W38,7
MT,2022-09-18,2022-W37,4
MT,2022-09-18,2022-W37,4
MT,2022-09-11,2022-W36,8
MT,2022-09-11,2022-W36,8
MT,2022-09-04,2022-W35,12
MT,2022-09-04,2022-W35,12
MT,2022-08-28,2022-W34,7
MT,2022-08-28,2022-W34,7
MT,2022-08-21,2022-W33,9
MT,2022-08-21,2022-W33,9
MT,2022-08-14,2022-W32,14
MT,2022-08-14,2022-W32,14
MT,2022-08-07,2022-W31,13
MT,2022-08-07,2022-W31,13
MT,2022-07-31,2022-W30,21
MT,2022-07-31,2022-W30,21
MT,2022-07-24,2022-W29,20
MT,2022-07-24,2022-W29,20
MT,2022-07-17,2022-W28,52
MT,2022-07-17,2022-W28,52
MT,2022-07-10,2022-W27,80
MT,2022-07-10,2022-W27,80
MT,2022-07-03,2022-W26,112
MT,2022-07-03,2022-W26,112
MT,2022-06-26,2022-W25,88
MT,2022-06-26,2022-W25,88
MT,2022-06-19,2022-W24,73
MT,2022-06-19,2022-W24,73
MT,2022-06-12,2022-W23,36
MT,2022-06-12,2022-W23,36
MT,2022-06-05,2022-W22,12
MT,2022-06-05,2022-W22,12
MT,2022-05-29,2022-W21,15
MT,2022-05-29,2022-W21,15
MT,2022-05-22,2022-W20,21
MT,2022-05-22,2022-W20,21
MT,2022-05-15,2022-W19,23
MT,2022-05-15,2022-W19,23
MT,2022-05-08,2022-W18,36
MT,2022-05-08,2022-W18,36
MT,2022-05-01,2022-W17,60
MT,2022-05-01,2022-W17,60
MT,2022-04-24,2022-W16,51
MT,2022-04-24,2022-W16,51
MT,2022-04-17,2022-W15,48
MT,2022-04-17,2022-W15,48
MT,2022-04-10,2022-W14,124
MT,2022-04-10,2022-W14,124
MT,2022-04-03,2022-W13,121
MT,2022-04-03,2022-W13,121
MT,2022-03-27,2022-W12,103
MT,2022-03-27,2022-W12,103
MT,2022-03-20,2022-W11,55
MT,2022-03-20,2022-W11,55
MT,2022-03-13,2022-W10,53
MT,2022-03-13,2022-W10,53
MT,2022-03-06,2022-W09,27
MT,2022-03-06,2022-W09,27
MT,2022-02-27,2022-W08,24
MT,2022-02-27,2022-W08,24
MT,2022-02-20,2022-W07,30
MT,2022-02-20,2022-W07,30
MT,2022-02-13,2022-W06,27
MT,2022-02-13,2022-W06,27
MT,2022-02-06,2022-W05,57
MT,2022-02-06,2022-W05,57
MT,2022-01-30,2022-W04,41
MT,2022-01-30,2022-W04,41
MT,2022-01-23,2022-W03,45
MT,2022-01-23,2022-W03,45
MT,2022-01-16,2022-W02,48
MT,2022-01-16,2022-W02,48
MT,2022-01-09,2022-W01,68
MT,2022-01-09,2022-W01,68
MT,2022-01-02,2021-W52,70
MT,2022-01-02,2021-W52,70
MT,2021-12-26,2021-W51,59
MT,2021-12-26,2021-W51,59
MT,2021-12-19,2021-W50,15
MT,2021-12-19,2021-W50,15
MT,2021-12-12,2021-W49,10
MT,2021-12-12,2021-W49,10
MT,2021-12-05,2021-W48,9
MT,2021-12-05,2021-W48,9
MT,2021-11-28,2021-W47,8
MT,2021-11-28,2021-W47,8
MT,2021-11-21,2021-W46,6
MT,2021-11-21,2021-W46,6
MT,2021-11-14,2021-W45,4
MT,2021-11-14,2021-W45,4
MT,2021-11-07,2021-W44,3
MT,2021-11-07,2021-W44,3
MT,2021-10-31,2021-W43,4
MT,2021-10-31,2021-W43,4
MT,2021-10-24,2021-W42,7
MT,2021-10-24,2021-W42,7
MT,2021-10-17,2021-W41,0
MT,2021-10-17,2021-W41,0
MT,2021-10-10,2021-W40,3
MT,2021-10-10,2021-W40,3
MT,2021-10-03,2021-W39,3
MT,2021-10-03,2021-W39,3
MT,2021-09-26,2021-W38,6
MT,2021-09-26,2021-W38,6
MT,2021-09-19,2021-W37,7
MT,2021-09-19,2021-W37,7
MT,2021-09-12,2021-W36,6
MT,2021-09-12,2021-W36,6
MT,2021-09-05,2021-W35,13
MT,2021-09-05,2021-W35,13
MT,2021-08-29,2021-W34,15
MT,2021-08-29,2021-W34,15
MT,2021-08-22,2021-W33,18
MT,2021-08-22,2021-W33,18
MT,2021-08-15,2021-W32,25
MT,2021-08-15,2021-W32,25
MT,2021-08-08,2021-W31,26
MT,2021-08-08,2021-W31,26
MT,2021-08-01,2021-W30,17
MT,2021-08-01,2021-W30,17
MT,2021-07-25,2021-W29,12
MT,2021-07-25,2021-W29,12
MT,2021-07-18,2021-W28,17
MT,2021-07-18,2021-W28,17
MT,2021-07-11,2021-W27,10
MT,2021-07-11,2021-W27,10
MT,2021-07-04,2021-W26,5
MT,2021-07-04,2021-W26,5
MT,2021-06-27,2021-W25,0
MT,2021-06-27,2021-W25,0
MT,2021-06-20,2021-W24,0
MT,2021-06-20,2021-W24,0
MT,2021-06-13,2021-W23,0
MT,2021-06-13,2021-W23,0
MT,2021-06-06,2021-W22,1
MT,2021-06-06,2021-W22,1
MT,2021-05-30,2021-W21,2
MT,2021-05-30,2021-W21,2
MT,2021-05-23,2021-W20,2
MT,2021-05-23,2021-W20,2
MT,2021-05-16,2021-W19,4
MT,2021-05-16,2021-W19,4
MT,2021-05-09,2021-W18,7
MT,2021-05-09,2021-W18,7
MT,2021-05-02,2021-W17,22
MT,2021-05-02,2021-W17,22
MT,2021-04-25,2021-W16,13
MT,2021-04-25,2021-W16,13
MT,2021-04-18,2021-W15,30
MT,2021-04-18,2021-W15,30
MT,2021-04-11,2021-W14,30
MT,2021-04-11,2021-W14,30
MT,2021-04-04,2021-W13,32
MT,2021-04-04,2021-W13,32
MT,2021-03-28,2021-W12,20
MT,2021-03-28,2021-W12,20
MT,2021-03-21,2021-W11,41
MT,2021-03-21,2021-W11,41
MT,2021-03-14,2021-W10,67
MT,2021-03-14,2021-W10,67
MT,2021-03-07,2021-W09,68
MT,2021-03-07,2021-W09,68
MT,2021-02-28,2021-W08,22
MT,2021-02-28,2021-W08,22
MT,2021-02-21,2021-W07,40
MT,2021-02-21,2021-W07,40
MT,2021-02-14,2021-W06,42
MT,2021-02-14,2021-W06,42
MT,2021-02-07,2021-W05,28
MT,2021-02-07,2021-W05,28
MT,2021-01-31,2021-W04,26
MT,2021-01-31,2021-W04,26
MT,2021-01-24,2021-W03,21
MT,2021-01-24,2021-W03,21
MT,2021-01-17,2021-W02,48
MT,2021-01-17,2021-W02,48
MT,2021-01-10,2021-W01,39
MT,2021-01-10,2021-W01,39
MT,2021-01-10,2020-W53,29
MT,2021-01-10,2020-W53,29
MT,2021-01-03,2020-W52,26
MT,2021-01-03,2020-W52,26
MT,2020-12-27,2020-W51,34
MT,2020-12-27,2020-W51,34
MT,2020-12-20,2020-W50,42
MT,2020-12-20,2020-W50,42
MT,2020-12-13,2020-W49,89
MT,2020-12-13,2020-W49,89
MT,2020-12-06,2020-W48,87
MT,2020-12-06,2020-W48,87
MT,2020-11-29,2020-W47,104
MT,2020-11-29,2020-W47,104
MT,2020-11-22,2020-W46,103
MT,2020-11-22,2020-W46,103
MT,2020-11-15,2020-W45,75
MT,2020-11-15,2020-W45,75
MT,2020-11-08,2020-W44,74
MT,2020-11-08,2020-W44,74
MT,2020-11-01,2020-W43,40
MT,2020-11-01,2020-W43,40
MT,2020-10-25,2020-W42,46
MT,2020-10-25,2020-W42,46
MT,2020-10-18,2020-W41,31
MT,2020-10-18,2020-W41,31
MT,2020-10-11,2020-W40,21
MT,2020-10-11,2020-W40,21
MT,2020-10-04,2020-W39,16
MT,2020-10-04,2020-W39,16
MT,2020-09-27,2020-W38,35
MT,2020-09-27,2020-W38,35
MT,2020-09-20,2020-W37,21
MT,2020-09-20,2020-W37,21
MT,2020-09-13,2020-W36,9
MT,2020-09-13,2020-W36,9
MT,2020-09-06,2020-W35,4
MT,2020-09-06,2020-W35,4
MT,2020-08-30,2020-W34,14
MT,2020-08-30,2020-W34,14
MT,2020-08-23,2020-W33,12
MT,2020-08-23,2020-W33,12
MT,2020-08-16,2020-W32,8
MT,2020-08-16,2020-W32,8
MT,2020-08-09,2020-W31,5
MT,2020-08-09,2020-W31,5
MT,2020-08-02,2020-W30,0
MT,2020-08-02,2020-W30,0
MT,2020-07-26,2020-W29,1
MT,2020-07-26,2020-W29,1
MT,2020-07-19,2020-W28,0
MT,2020-07-19,2020-W28,0
MT,2020-07-12,2020-W27,0
MT,2020-07-12,2020-W27,0
MT,2020-07-05,2020-W26,1
MT,2020-07-05,2020-W26,1
MT,2020-06-28,2020-W25,1
MT,2020-06-28,2020-W25,1
MT,2020-06-21,2020-W24,1
MT,2020-06-21,2020-W24,1
MT,2020-06-14,2020-W23,0
MT,2020-06-14,2020-W23,0
MT,2020-06-07,2020-W22,3
MT,2020-06-07,2020-W22,3
MT,2020-05-31,2020-W21,4
MT,2020-05-31,2020-W21,4
MT,2020-05-24,2020-W20,1
MT,2020-05-24,2020-W20,1
MT,2020-05-17,2020-W19,1
MT,2020-05-17,2020-W19,1
MT,2020-05-10,2020-W18,1
MT,2020-05-10,2020-W18,1
MT,2020-05-03,2020-W17,2
MT,2020-05-03,2020-W17,2
MT,2020-04-26,2020-W16,2
MT,2020-04-26,2020-W16,2
MT,2020-04-19,2020-W15,14
MT,2020-04-19,2020-W15,14
MT,2020-04-12,2020-W14,7
MT,2020-04-12,2020-W14,7
MT,2020-04-05,2020-W13,4
MT,2020-04-05,2020-W13,4
MT,2020-03-29,2020-W12,4
MT,2020-03-29,2020-W12,4
MT,2020-03-22,2020-W11,7
MT,2020-03-22,2020-W11,7
MT,2020-03-15,2020-W10,0
MT,2020-03-15,2020-W10,0
NL,2024-06-02,2024-W22,0
NL,2024-06-02,2024-W22,0
NL,2024-06-02,2024-W22,0
NL,2024-06-02,2024-W22,0
NL,2024-06-02,2024-W22,86
NL,2024-06-02,2024-W22,86
NL,2024-05-26,2024-W21,0
NL,2024-05-26,2024-W21,0
NL,2024-05-26,2024-W21,0
NL,2024-05-26,2024-W21,0
NL,2024-05-26,2024-W21,71
NL,2024-05-26,2024-W21,71
NL,2024-05-19,2024-W20,0
NL,2024-05-19,2024-W20,0
NL,2024-05-19,2024-W20,0
NL,2024-05-19,2024-W20,0
NL,2024-05-19,2024-W20,64
NL,2024-05-19,2024-W20,64
NL,2024-05-12,2024-W19,0
NL,2024-05-12,2024-W19,0
NL,2024-05-12,2024-W19,0
NL,2024-05-12,2024-W19,0
NL,2024-05-12,2024-W19,63
NL,2024-05-12,2024-W19,63
NL,2024-05-05,2024-W18,0
NL,2024-05-05,2024-W18,0
NL,2024-05-05,2024-W18,0
NL,2024-05-05,2024-W18,0
NL,2024-05-05,2024-W18,76
NL,2024-05-05,2024-W18,76
NL,2024-04-28,2024-W17,0
NL,2024-04-28,2024-W17,0
NL,2024-04-28,2024-W17,0
NL,2024-04-28,2024-W17,0
NL,2024-04-28,2024-W17,64
NL,2024-04-28,2024-W17,64
NL,2024-04-21,2024-W16,0
NL,2024-04-21,2024-W16,0
NL,2024-04-21,2024-W16,0
NL,2024-04-21,2024-W16,0
NL,2024-04-21,2024-W16,84
NL,2024-04-21,2024-W16,84
NL,2024-04-14,2024-W15,0
NL,2024-04-14,2024-W15,0
NL,2024-04-14,2024-W15,0
NL,2024-04-14,2024-W15,0
NL,2024-04-14,2024-W15,77
NL,2024-04-14,2024-W15,77
NL,2024-04-07,2024-W14,0
NL,2024-04-07,2024-W14,0
NL,2024-04-07,2024-W14,0
NL,2024-04-07,2024-W14,0
NL,2024-04-07,2024-W14,63
NL,2024-04-07,2024-W14,63
NL,2024-03-31,2024-W13,0
NL,2024-03-31,2024-W13,0
NL,2024-03-31,2024-W13,0
NL,2024-03-31,2024-W13,0
NL,2024-03-31,2024-W13,93
NL,2024-03-31,2024-W13,93
NL,2024-03-24,2024-W12,0
NL,2024-03-24,2024-W12,0
NL,2024-03-24,2024-W12,0
NL,2024-03-24,2024-W12,0
NL,2024-03-24,2024-W12,71
NL,2024-03-24,2024-W12,71
NL,2024-03-17,2024-W11,0
NL,2024-03-17,2024-W11,0
NL,2024-03-17,2024-W11,0
NL,2024-03-17,2024-W11,0
NL,2024-03-17,2024-W11,93
NL,2024-03-17,2024-W11,93
NL,2024-03-10,2024-W10,0
NL,2024-03-10,2024-W10,0
NL,2024-03-10,2024-W10,0
NL,2024-03-10,2024-W10,0
NL,2024-03-10,2024-W10,101
NL,2024-03-10,2024-W10,101
NL,2024-03-03,2024-W09,0
NL,2024-03-03,2024-W09,0
NL,2024-03-03,2024-W09,0
NL,2024-03-03,2024-W09,0
NL,2024-03-03,2024-W09,122
NL,2024-03-03,2024-W09,122
NL,2024-02-25,2024-W08,0
NL,2024-02-25,2024-W08,0
NL,2024-02-25,2024-W08,0
NL,2024-02-25,2024-W08,0
NL,2024-02-25,2024-W08,139
NL,2024-02-25,2024-W08,139
NL,2024-02-18,2024-W07,0
NL,2024-02-18,2024-W07,0
NL,2024-02-18,2024-W07,0
NL,2024-02-18,2024-W07,0
NL,2024-02-18,2024-W07,166
NL,2024-02-18,2024-W07,166
NL,2024-02-11,2024-W06,0
NL,2024-02-11,2024-W06,0
NL,2024-02-11,2024-W06,0
NL,2024-02-11,2024-W06,0
NL,2024-02-11,2024-W06,210
NL,2024-02-11,2024-W06,210
NL,2024-02-04,2024-W05,0
NL,2024-02-04,2024-W05,0
NL,2024-02-04,2024-W05,0
NL,2024-02-04,2024-W05,0
NL,2024-02-04,2024-W05,258
NL,2024-02-04,2024-W05,258
NL,2024-01-28,2024-W04,0
NL,2024-01-28,2024-W04,0
NL,2024-01-28,2024-W04,0
NL,2024-01-28,2024-W04,0
NL,2024-01-28,2024-W04,260
NL,2024-01-28,2024-W04,260
NL,2024-01-21,2024-W03,0
NL,2024-01-21,2024-W03,0
NL,2024-01-21,2024-W03,0
NL,2024-01-21,2024-W03,0
NL,2024-01-21,2024-W03,303
NL,2024-01-21,2024-W03,303
NL,2024-01-14,2024-W02,0
NL,2024-01-14,2024-W02,0
NL,2024-01-14,2024-W02,0
NL,2024-01-14,2024-W02,0
NL,2024-01-14,2024-W02,355
NL,2024-01-14,2024-W02,355
NL,2024-01-07,2024-W01,0
NL,2024-01-07,2024-W01,0
NL,2024-01-07,2024-W01,0
NL,2024-01-07,2024-W01,0
NL,2024-01-07,2024-W01,442
NL,2024-01-07,2024-W01,442
NL,2023-12-31,2023-W52,0
NL,2023-12-31,2023-W52,0
NL,2023-12-31,2023-W52,0
NL,2023-12-31,2023-W52,0
NL,2023-12-31,2023-W52,422
NL,2023-12-31,2023-W52,422
NL,2023-12-24,2023-W51,0
NL,2023-12-24,2023-W51,0
NL,2023-12-24,2023-W51,0
NL,2023-12-24,2023-W51,0
NL,2023-12-24,2023-W51,809
NL,2023-12-24,2023-W51,809
NL,2023-12-17,2023-W50,0
NL,2023-12-17,2023-W50,0
NL,2023-12-17,2023-W50,0
NL,2023-12-17,2023-W50,0
NL,2023-12-17,2023-W50,801
NL,2023-12-17,2023-W50,801
NL,2023-12-10,2023-W49,0
NL,2023-12-10,2023-W49,0
NL,2023-12-10,2023-W49,0
NL,2023-12-10,2023-W49,0
NL,2023-12-10,2023-W49,693
NL,2023-12-10,2023-W49,693
NL,2023-12-03,2023-W48,0
NL,2023-12-03,2023-W48,0
NL,2023-12-03,2023-W48,0
NL,2023-12-03,2023-W48,0
NL,2023-12-03,2023-W48,512
NL,2023-12-03,2023-W48,512
NL,2023-11-26,2023-W47,0
NL,2023-11-26,2023-W47,0
NL,2023-11-26,2023-W47,0
NL,2023-11-26,2023-W47,0
NL,2023-11-26,2023-W47,522
NL,2023-11-26,2023-W47,522
NL,2023-11-19,2023-W46,0
NL,2023-11-19,2023-W46,0
NL,2023-11-19,2023-W46,0
NL,2023-11-19,2023-W46,0
NL,2023-11-19,2023-W46,469
NL,2023-11-19,2023-W46,469
NL,2023-11-12,2023-W45,0
NL,2023-11-12,2023-W45,0
NL,2023-11-12,2023-W45,0
NL,2023-11-12,2023-W45,0
NL,2023-11-12,2023-W45,526
NL,2023-11-12,2023-W45,526
NL,2023-11-05,2023-W44,0
NL,2023-11-05,2023-W44,0
NL,2023-11-05,2023-W44,0
NL,2023-11-05,2023-W44,0
NL,2023-11-05,2023-W44,491
NL,2023-11-05,2023-W44,491
NL,2023-10-29,2023-W43,0
NL,2023-10-29,2023-W43,0
NL,2023-10-29,2023-W43,0
NL,2023-10-29,2023-W43,0
NL,2023-10-29,2023-W43,479
NL,2023-10-29,2023-W43,479
NL,2023-10-22,2023-W42,0
NL,2023-10-22,2023-W42,0
NL,2023-10-22,2023-W42,0
NL,2023-10-22,2023-W42,0
NL,2023-10-22,2023-W42,357
NL,2023-10-22,2023-W42,357
NL,2023-10-15,2023-W41,0
NL,2023-10-15,2023-W41,0
NL,2023-10-15,2023-W41,0
NL,2023-10-15,2023-W41,0
NL,2023-10-15,2023-W41,326
NL,2023-10-15,2023-W41,326
NL,2023-10-08,2023-W40,0
NL,2023-10-08,2023-W40,0
NL,2023-10-08,2023-W40,0
NL,2023-10-08,2023-W40,0
NL,2023-10-08,2023-W40,287
NL,2023-10-08,2023-W40,287
NL,2023-10-01,2023-W39,0
NL,2023-10-01,2023-W39,0
NL,2023-10-01,2023-W39,0
NL,2023-10-01,2023-W39,0
NL,2023-10-01,2023-W39,245
NL,2023-10-01,2023-W39,245
NL,2023-09-24,2023-W38,0
NL,2023-09-24,2023-W38,0
NL,2023-09-24,2023-W38,0
NL,2023-09-24,2023-W38,0
NL,2023-09-24,2023-W38,260
NL,2023-09-24,2023-W38,260
NL,2023-09-17,2023-W37,0
NL,2023-09-17,2023-W37,0
NL,2023-09-17,2023-W37,0
NL,2023-09-17,2023-W37,0
NL,2023-09-17,2023-W37,235
NL,2023-09-17,2023-W37,235
NL,2023-09-10,2023-W36,0
NL,2023-09-10,2023-W36,0
NL,2023-09-10,2023-W36,0
NL,2023-09-10,2023-W36,0
NL,2023-09-10,2023-W36,202
NL,2023-09-10,2023-W36,202
NL,2023-09-03,2023-W35,9
NL,2023-09-03,2023-W35,14
NL,2023-09-03,2023-W35,0
NL,2023-09-03,2023-W35,79
NL,2023-09-03,2023-W35,102
NL,2023-09-03,2023-W35,0
NL,2023-08-27,2023-W34,2
NL,2023-08-27,2023-W34,20
NL,2023-08-27,2023-W34,0
NL,2023-08-27,2023-W34,56
NL,2023-08-27,2023-W34,78
NL,2023-08-27,2023-W34,0
NL,2023-08-20,2023-W33,3
NL,2023-08-20,2023-W33,9
NL,2023-08-20,2023-W33,0
NL,2023-08-20,2023-W33,44
NL,2023-08-20,2023-W33,56
NL,2023-08-20,2023-W33,0
NL,2023-08-13,2023-W32,1
NL,2023-08-13,2023-W32,12
NL,2023-08-13,2023-W32,0
NL,2023-08-13,2023-W32,44
NL,2023-08-13,2023-W32,57
NL,2023-08-13,2023-W32,0
NL,2023-08-06,2023-W31,0
NL,2023-08-06,2023-W31,14
NL,2023-08-06,2023-W31,0
NL,2023-08-06,2023-W31,41
NL,2023-08-06,2023-W31,55
NL,2023-08-06,2023-W31,0
NL,2023-07-30,2023-W30,0
NL,2023-07-30,2023-W30,6
NL,2023-07-30,2023-W30,0
NL,2023-07-30,2023-W30,32
NL,2023-07-30,2023-W30,38
NL,2023-07-30,2023-W30,0
NL,2023-07-23,2023-W29,1
NL,2023-07-23,2023-W29,6
NL,2023-07-23,2023-W29,0
NL,2023-07-23,2023-W29,31
NL,2023-07-23,2023-W29,38
NL,2023-07-23,2023-W29,0
NL,2023-07-16,2023-W28,1
NL,2023-07-16,2023-W28,6
NL,2023-07-16,2023-W28,1
NL,2023-07-16,2023-W28,31
NL,2023-07-16,2023-W28,39
NL,2023-07-16,2023-W28,0
NL,2023-07-09,2023-W27,3
NL,2023-07-09,2023-W27,4
NL,2023-07-09,2023-W27,0
NL,2023-07-09,2023-W27,31
NL,2023-07-09,2023-W27,38
NL,2023-07-09,2023-W27,0
NL,2023-07-02,2023-W26,0
NL,2023-07-02,2023-W26,6
NL,2023-07-02,2023-W26,0
NL,2023-07-02,2023-W26,23
NL,2023-07-02,2023-W26,29
NL,2023-07-02,2023-W26,0
NL,2023-06-25,2023-W25,1
NL,2023-06-25,2023-W25,7
NL,2023-06-25,2023-W25,0
NL,2023-06-25,2023-W25,24
NL,2023-06-25,2023-W25,32
NL,2023-06-25,2023-W25,0
NL,2023-06-18,2023-W24,1
NL,2023-06-18,2023-W24,12
NL,2023-06-18,2023-W24,0
NL,2023-06-18,2023-W24,41
NL,2023-06-18,2023-W24,54
NL,2023-06-18,2023-W24,0
NL,2023-06-11,2023-W23,1
NL,2023-06-11,2023-W23,17
NL,2023-06-11,2023-W23,0
NL,2023-06-11,2023-W23,42
NL,2023-06-11,2023-W23,60
NL,2023-06-11,2023-W23,0
NL,2023-06-04,2023-W22,2
NL,2023-06-04,2023-W22,14
NL,2023-06-04,2023-W22,0
NL,2023-06-04,2023-W22,63
NL,2023-06-04,2023-W22,79
NL,2023-06-04,2023-W22,0
NL,2023-05-28,2023-W21,3
NL,2023-05-28,2023-W21,16
NL,2023-05-28,2023-W21,0
NL,2023-05-28,2023-W21,59
NL,2023-05-28,2023-W21,78
NL,2023-05-28,2023-W21,0
NL,2023-05-21,2023-W20,2
NL,2023-05-21,2023-W20,21
NL,2023-05-21,2023-W20,0
NL,2023-05-21,2023-W20,90
NL,2023-05-21,2023-W20,113
NL,2023-05-21,2023-W20,0
NL,2023-05-14,2023-W19,8
NL,2023-05-14,2023-W19,30
NL,2023-05-14,2023-W19,0
NL,2023-05-14,2023-W19,105
NL,2023-05-14,2023-W19,143
NL,2023-05-14,2023-W19,0
NL,2023-05-07,2023-W18,8
NL,2023-05-07,2023-W18,31
NL,2023-05-07,2023-W18,1
NL,2023-05-07,2023-W18,142
NL,2023-05-07,2023-W18,182
NL,2023-05-07,2023-W18,0
NL,2023-04-30,2023-W17,4
NL,2023-04-30,2023-W17,28
NL,2023-04-30,2023-W17,2
NL,2023-04-30,2023-W17,190
NL,2023-04-30,2023-W17,224
NL,2023-04-30,2023-W17,0
NL,2023-04-23,2023-W16,11
NL,2023-04-23,2023-W16,59
NL,2023-04-23,2023-W16,1
NL,2023-04-23,2023-W16,235
NL,2023-04-23,2023-W16,306
NL,2023-04-23,2023-W16,0
NL,2023-04-16,2023-W15,8
NL,2023-04-16,2023-W15,38
NL,2023-04-16,2023-W15,0
NL,2023-04-16,2023-W15,269
NL,2023-04-16,2023-W15,315
NL,2023-04-16,2023-W15,0
NL,2023-04-09,2023-W14,6
NL,2023-04-09,2023-W14,51
NL,2023-04-09,2023-W14,0
NL,2023-04-09,2023-W14,329
NL,2023-04-09,2023-W14,386
NL,2023-04-09,2023-W14,0
NL,2023-04-02,2023-W13,12
NL,2023-04-02,2023-W13,88
NL,2023-04-02,2023-W13,1
NL,2023-04-02,2023-W13,422
NL,2023-04-02,2023-W13,523
NL,2023-04-02,2023-W13,0
NL,2023-03-26,2023-W12,23
NL,2023-03-26,2023-W12,106
NL,2023-03-26,2023-W12,4
NL,2023-03-26,2023-W12,536
NL,2023-03-26,2023-W12,669
NL,2023-03-26,2023-W12,0
NL,2023-03-19,2023-W11,23
NL,2023-03-19,2023-W11,130
NL,2023-03-19,2023-W11,4
NL,2023-03-19,2023-W11,624
NL,2023-03-19,2023-W11,781
NL,2023-03-19,2023-W11,0
NL,2023-03-12,2023-W10,31
NL,2023-03-12,2023-W10,164
NL,2023-03-12,2023-W10,1
NL,2023-03-12,2023-W10,666
NL,2023-03-12,2023-W10,862
NL,2023-03-12,2023-W10,0
NL,2023-03-05,2023-W09,24
NL,2023-03-05,2023-W09,158
NL,2023-03-05,2023-W09,3
NL,2023-03-05,2023-W09,644
NL,2023-03-05,2023-W09,829
NL,2023-03-05,2023-W09,0
NL,2023-02-26,2023-W08,18
NL,2023-02-26,2023-W08,116
NL,2023-02-26,2023-W08,3
NL,2023-02-26,2023-W08,472
NL,2023-02-26,2023-W08,609
NL,2023-02-26,2023-W08,0
NL,2023-02-19,2023-W07,24
NL,2023-02-19,2023-W07,77
NL,2023-02-19,2023-W07,2
NL,2023-02-19,2023-W07,372
NL,2023-02-19,2023-W07,475
NL,2023-02-19,2023-W07,0
NL,2023-02-12,2023-W06,16
NL,2023-02-12,2023-W06,70
NL,2023-02-12,2023-W06,2
NL,2023-02-12,2023-W06,272
NL,2023-02-12,2023-W06,360
NL,2023-02-12,2023-W06,0
NL,2023-02-05,2023-W05,5
NL,2023-02-05,2023-W05,64
NL,2023-02-05,2023-W05,1
NL,2023-02-05,2023-W05,246
NL,2023-02-05,2023-W05,316
NL,2023-02-05,2023-W05,0
NL,2023-01-29,2023-W04,7
NL,2023-01-29,2023-W04,39
NL,2023-01-29,2023-W04,1
NL,2023-01-29,2023-W04,198
NL,2023-01-29,2023-W04,245
NL,2023-01-29,2023-W04,0
NL,2023-01-22,2023-W03,9
NL,2023-01-22,2023-W03,53
NL,2023-01-22,2023-W03,2
NL,2023-01-22,2023-W03,244
NL,2023-01-22,2023-W03,308
NL,2023-01-22,2023-W03,0
NL,2023-01-15,2023-W02,6
NL,2023-01-15,2023-W02,73
NL,2023-01-15,2023-W02,2
NL,2023-01-15,2023-W02,317
NL,2023-01-15,2023-W02,398
NL,2023-01-15,2023-W02,0
NL,2023-01-08,2023-W01,12
NL,2023-01-08,2023-W01,112
NL,2023-01-08,2023-W01,1
NL,2023-01-08,2023-W01,479
NL,2023-01-08,2023-W01,604
NL,2023-01-08,2023-W01,0
NL,2023-01-01,2022-W52,23
NL,2023-01-01,2022-W52,146
NL,2023-01-01,2022-W52,4
NL,2023-01-01,2022-W52,541
NL,2023-01-01,2022-W52,714
NL,2023-01-01,2022-W52,0
NL,2022-12-25,2022-W51,19
NL,2022-12-25,2022-W51,143
NL,2022-12-25,2022-W51,6
NL,2022-12-25,2022-W51,487
NL,2022-12-25,2022-W51,655
NL,2022-12-25,2022-W51,0
NL,2022-12-18,2022-W50,27
NL,2022-12-18,2022-W50,110
NL,2022-12-18,2022-W50,2
NL,2022-12-18,2022-W50,396
NL,2022-12-18,2022-W50,535
NL,2022-12-18,2022-W50,0
NL,2022-12-11,2022-W49,23
NL,2022-12-11,2022-W49,102
NL,2022-12-11,2022-W49,3
